Pattern(match=(20, 10, 6), count=3, length=3)
Pattern(match=(4, 26, 4), count=6, length=3)
Pattern(match=(4, 6, 24), count=2, length=3)
Pattern(match=(6, 24, 6), count=6, length=3)
Pattern(match=(4, 2, 34), count=2, length=3)
Pattern(match=(8, 16, 12), count=3, length=3)
Pattern(match=(12, 22, 6), count=4, length=3)
Pattern(match=(14, 4, 26), count=2, length=3)
Pattern(match=(12, 10, 8), count=9, length=3)
Pattern(match=(6, 12, 18), count=7, length=3)
Pattern(match=(18, 4, 14), count=3, length=3)
Pattern(match=(14, 6, 18), count=3, length=3)
Pattern(match=(6, 18, 10), count=7, length=3)
Pattern(match=(36, 4, 6), count=3, length=3)
Pattern(match=(4, 18, 12), count=3, length=3)
Pattern(match=(18, 12, 6), count=7, length=3)
Pattern(match=(6, 14, 30), count=2, length=3)
Pattern(match=(14, 30, 6), count=3, length=3)
Pattern(match=(6, 4, 30), count=2, length=3)
Pattern(match=(4, 30, 2), count=5, length=3)
Pattern(match=(2, 28, 14), count=2, length=3)
Pattern(match=(28, 14, 16), count=2, length=3)
Pattern(match=(14, 16, 2), count=2, length=3)
Pattern(match=(10, 14, 16), count=5, length=3)
Pattern(match=(14, 16, 14), count=6, length=3)
Pattern(match=(8, 6, 16), count=9, length=3)
Pattern(match=(6, 16, 20), count=3, length=3)
Pattern(match=(16, 20, 10), count=2, length=3)
Pattern(match=(10, 18, 14), count=2, length=3)
Pattern(match=(10, 2, 18), count=4, length=3)
Pattern(match=(18, 4, 18), count=3, length=3)
Pattern(match=(18, 6, 14), count=5, length=3)
Pattern(match=(14, 4, 20), count=4, length=3)
Pattern(match=(20, 10, 14), count=2, length=3)
Pattern(match=(14, 22, 6), count=2, length=3)
Pattern(match=(14, 6, 22), count=2, length=3)
Pattern(match=(6, 22, 18), count=3, length=3)
Pattern(match=(22, 18, 2), count=4, length=3)
Pattern(match=(4, 2, 28), count=3, length=3)
Pattern(match=(2, 28, 6), count=3, length=3)
Pattern(match=(4, 14, 16), count=4, length=3)
Pattern(match=(14, 16, 8), count=4, length=3)
Pattern(match=(4, 6, 26), count=5, length=3)
Pattern(match=(14, 30, 4), count=2, length=3)
Pattern(match=(30, 4, 14), count=2, length=3)
Pattern(match=(4, 14, 22), count=3, length=3)
Pattern(match=(14, 22, 8), count=2, length=3)
Pattern(match=(10, 12, 12), count=5, length=3)
Pattern(match=(2, 18, 10), count=12, length=3)
Pattern(match=(12, 4, 8), count=4, length=3)
Pattern(match=(6, 6, 20), count=4, length=3)
Pattern(match=(20, 4, 14), count=2, length=3)
Pattern(match=(14, 10, 8), count=2, length=3)
Pattern(match=(28, 18, 14), count=3, length=3)
Pattern(match=(18, 14, 6), count=2, length=3)
Pattern(match=(6, 12, 30), count=3, length=3)
Pattern(match=(12, 30, 6), count=2, length=3)
Pattern(match=(18, 6, 8), count=2, length=3)
Pattern(match=(6, 6, 30), count=3, length=3)
Pattern(match=(4, 12, 12), count=2, length=3)
Pattern(match=(4, 26, 12), count=2, length=3)
Pattern(match=(24, 24, 12), count=2, length=3)
Pattern(match=(28, 8, 4), count=2, length=3)
Pattern(match=(20, 16, 2), count=4, length=3)
Pattern(match=(34, 2, 6), count=2, length=3)
Pattern(match=(12, 10, 20), count=5, length=3)
Pattern(match=(12, 2, 24), count=3, length=3)
Pattern(match=(16, 8, 10), count=2, length=3)
Pattern(match=(2, 12, 22), count=2, length=3)
Pattern(match=(18, 10, 12), count=7, length=3)
Pattern(match=(6, 2, 24), count=3, length=3)
Pattern(match=(12, 8, 22), count=6, length=3)
Pattern(match=(6, 20, 12), count=2, length=3)
Pattern(match=(20, 12, 10), count=3, length=3)
Pattern(match=(16, 12, 12), count=3, length=3)
Pattern(match=(18, 4, 12), count=3, length=3)
Pattern(match=(4, 20, 12), count=2, length=3)
Pattern(match=(12, 10, 14), count=4, length=3)
Pattern(match=(20, 24, 10), count=2, length=3)
Pattern(match=(24, 10, 8), count=2, length=3)
Pattern(match=(4, 6, 36), count=2, length=3)
Pattern(match=(10, 30, 12), count=2, length=3)
Pattern(match=(30, 12, 2), count=2, length=3)
Pattern(match=(2, 28, 12), count=2, length=3)
Pattern(match=(8, 4, 18), count=3, length=3)
Pattern(match=(16, 6, 18), count=2, length=3)
Pattern(match=(8, 10, 14), count=4, length=3)
Pattern(match=(40, 6, 2), count=2, length=3)
Pattern(match=(24, 10, 2), count=3, length=3)
Pattern(match=(20, 6, 10), count=4, length=3)
Pattern(match=(16, 8, 12), count=2, length=3)
Pattern(match=(12, 6, 22), count=2, length=3)
Pattern(match=(8, 6, 22), count=2, length=3)
Pattern(match=(22, 2, 22), count=2, length=3)
Pattern(match=(8, 18, 12), count=5, length=3)
Pattern(match=(6, 18, 18), count=3, length=3)
Pattern(match=(18, 12, 2), count=6, length=3)
Pattern(match=(10, 26, 4), count=3, length=3)
Pattern(match=(26, 4, 6), count=3, length=3)
Pattern(match=(8, 4, 20), count=2, length=3)
Pattern(match=(2, 34, 2), count=2, length=3)
Pattern(match=(12, 12, 10), count=5, length=3)
Pattern(match=(12, 10, 6), count=8, length=3)
Pattern(match=(2, 22, 18), count=3, length=3)
Pattern(match=(22, 18, 12), count=2, length=3)
Pattern(match=(18, 12, 14), count=5, length=3)
Pattern(match=(2, 16, 18), count=3, length=3)
Pattern(match=(40, 8, 16), count=2, length=3)
Pattern(match=(12, 4, 18), count=4, length=3)
Pattern(match=(18, 2, 18), count=2, length=3)
Pattern(match=(4, 8, 28), count=2, length=3)
Pattern(match=(6, 20, 22), count=2, length=3)
Pattern(match=(20, 22, 8), count=2, length=3)
Pattern(match=(22, 8, 6), count=4, length=3)
Pattern(match=(30, 4, 2), count=3, length=3)
Pattern(match=(18, 6, 30), count=2, length=3)
Pattern(match=(30, 2, 4), count=3, length=3)
Pattern(match=(2, 6, 28), count=2, length=3)
Pattern(match=(2, 4, 30), count=2, length=3)
Pattern(match=(10, 18, 12), count=7, length=3)
Pattern(match=(14, 4, 18), count=3, length=3)
Pattern(match=(10, 12, 18), count=3, length=3)
Pattern(match=(18, 12, 12), count=4, length=3)
Pattern(match=(4, 36, 6), count=2, length=3)
Pattern(match=(10, 20, 10), count=6, length=3)
Pattern(match=(10, 6, 24), count=4, length=3)
Pattern(match=(6, 14, 16), count=5, length=3)
Pattern(match=(14, 16, 6), count=6, length=3)
Pattern(match=(12, 18, 14), count=2, length=3)
Pattern(match=(18, 14, 12), count=2, length=3)
Pattern(match=(14, 12, 16), count=2, length=3)
Pattern(match=(6, 18, 12), count=5, length=3)
Pattern(match=(18, 14, 16), count=2, length=3)
Pattern(match=(14, 16, 12), count=2, length=3)
Pattern(match=(16, 12, 14), count=3, length=3)
Pattern(match=(30, 6, 2), count=2, length=3)
Pattern(match=(2, 30, 22), count=2, length=3)
Pattern(match=(2, 24, 12), count=2, length=3)
Pattern(match=(8, 4, 30), count=2, length=3)
Pattern(match=(8, 22, 12), count=2, length=3)
Pattern(match=(12, 16, 6), count=2, length=3)
Pattern(match=(18, 12, 8), count=4, length=3)
Pattern(match=(14, 4, 14), count=2, length=3)
Pattern(match=(6, 30, 10), count=2, length=3)
Pattern(match=(10, 6, 18), count=3, length=3)
Pattern(match=(18, 18, 2), count=3, length=3)
Pattern(match=(6, 16, 14), count=4, length=3)
Pattern(match=(22, 12, 8), count=2, length=3)
Pattern(match=(2, 4, 26), count=2, length=3)
Pattern(match=(26, 4, 12), count=2, length=3)
Pattern(match=(4, 12, 26), count=2, length=3)
Pattern(match=(18, 6, 20), count=3, length=3)
Pattern(match=(22, 6, 6), count=4, length=3)
Pattern(match=(2, 18, 16), count=5, length=3)
Pattern(match=(6, 14, 28), count=2, length=3)
Pattern(match=(14, 28, 2), count=2, length=3)
Pattern(match=(2, 10, 30), count=4, length=3)
Pattern(match=(10, 30, 2), count=3, length=3)
Pattern(match=(6, 4, 32), count=2, length=3)
Pattern(match=(4, 32, 4), count=2, length=3)
Pattern(match=(20, 4, 32), count=2, length=3)
Pattern(match=(4, 32, 10), count=2, length=3)
Pattern(match=(32, 10, 8), count=3, length=3)
Pattern(match=(20, 6, 12), count=3, length=3)
Pattern(match=(16, 14, 16), count=2, length=3)
Pattern(match=(16, 6, 14), count=2, length=3)
Pattern(match=(20, 6, 16), count=3, length=3)
Pattern(match=(6, 26, 4), count=4, length=3)
Pattern(match=(2, 36, 4), count=2, length=3)
Pattern(match=(12, 24, 6), count=2, length=3)
Pattern(match=(16, 18, 12), count=2, length=3)
Pattern(match=(10, 2, 22), count=3, length=3)
Pattern(match=(18, 2, 22), count=4, length=3)
Pattern(match=(18, 20, 6), count=2, length=3)
Pattern(match=(12, 22, 2), count=2, length=3)
Pattern(match=(6, 18, 30), count=2, length=3)
Pattern(match=(6, 4, 36), count=2, length=3)
Pattern(match=(4, 36, 2), count=2, length=3)
Pattern(match=(6, 4, 24), count=3, length=3)
Pattern(match=(24, 2, 6), count=3, length=3)
Pattern(match=(18, 6, 6), count=3, length=3)
Pattern(match=(20, 10, 12), count=2, length=3)
Pattern(match=(24, 6, 10), count=2, length=3)
Pattern(match=(26, 4, 18), count=3, length=3)
Pattern(match=(6, 12, 26), count=2, length=3)
Pattern(match=(4, 20, 24), count=2, length=3)
Pattern(match=(20, 24, 6), count=2, length=3)
Pattern(match=(12, 4, 26), count=2, length=3)
Pattern(match=(4, 26, 10), count=2, length=3)
Pattern(match=(4, 14, 28), count=3, length=3)
Pattern(match=(14, 28, 8), count=3, length=3)
Pattern(match=(2, 24, 10), count=2, length=3)
Pattern(match=(10, 14, 12), count=2, length=3)
Pattern(match=(16, 18, 8), count=2, length=3)
Pattern(match=(4, 20, 18), count=2, length=3)
Pattern(match=(20, 18, 6), count=2, length=3)
Pattern(match=(24, 6, 2), count=2, length=3)
Pattern(match=(12, 2, 30), count=2, length=3)
Pattern(match=(14, 12, 12), count=3, length=3)
Pattern(match=(12, 30, 8), count=2, length=3)
Pattern(match=(12, 18, 24), count=2, length=3)
Pattern(match=(18, 24, 2), count=2, length=3)
Pattern(match=(6, 16, 2), count=2, length=3)
Pattern(match=(4, 30, 8), count=2, length=3)
Pattern(match=(30, 8, 6), count=2, length=3)
Pattern(match=(4, 12, 20), count=2, length=3)
Pattern(match=(12, 12, 22), count=2, length=3)
Pattern(match=(2, 4, 2, 4), count=9, length=4)
Pattern(match=(4, 2, 4, 2), count=9, length=4)
Pattern(match=(4, 2, 4, 6), count=17, length=4)
Pattern(match=(2, 4, 6, 2), count=12, length=4)
Pattern(match=(4, 6, 2, 6), count=10, length=4)
Pattern(match=(6, 2, 6, 4), count=13, length=4)
Pattern(match=(2, 6, 4, 2), count=12, length=4)
Pattern(match=(6, 4, 2, 4), count=14, length=4)
Pattern(match=(2, 4, 6, 6), count=8, length=4)
Pattern(match=(4, 6, 6, 2), count=15, length=4)
Pattern(match=(6, 6, 2, 6), count=13, length=4)
Pattern(match=(6, 4, 2, 6), count=6, length=4)
Pattern(match=(4, 2, 6, 4), count=4, length=4)
Pattern(match=(2, 6, 4, 6), count=12, length=4)
Pattern(match=(6, 4, 6, 8), count=9, length=4)
Pattern(match=(4, 6, 8, 4), count=12, length=4)
Pattern(match=(6, 8, 4, 2), count=13, length=4)
Pattern(match=(8, 4, 2, 4), count=7, length=4)
Pattern(match=(4, 2, 4, 14), count=8, length=4)
Pattern(match=(2, 4, 14, 4), count=4, length=4)
Pattern(match=(4, 14, 4, 6), count=6, length=4)
Pattern(match=(14, 4, 6, 2), count=7, length=4)
Pattern(match=(4, 6, 2, 10), count=14, length=4)
Pattern(match=(6, 2, 10, 2), count=15, length=4)
Pattern(match=(2, 10, 2, 6), count=11, length=4)
Pattern(match=(10, 2, 6, 6), count=2, length=4)
Pattern(match=(2, 6, 6, 4), count=5, length=4)
Pattern(match=(6, 6, 4, 6), count=6, length=4)
Pattern(match=(6, 4, 6, 6), count=12, length=4)
Pattern(match=(6, 6, 2, 10), count=2, length=4)
Pattern(match=(2, 10, 2, 4), count=9, length=4)
Pattern(match=(10, 2, 4, 2), count=5, length=4)
Pattern(match=(2, 4, 2, 12), count=5, length=4)
Pattern(match=(4, 2, 12, 12), count=2, length=4)
Pattern(match=(2, 12, 12, 4), count=6, length=4)
Pattern(match=(12, 12, 4, 2), count=4, length=4)
Pattern(match=(12, 4, 2, 4), count=5, length=4)
Pattern(match=(6, 2, 10, 6), count=2, length=4)
Pattern(match=(2, 10, 6, 6), count=2, length=4)
Pattern(match=(10, 6, 6, 6), count=5, length=4)
Pattern(match=(6, 6, 6, 2), count=2, length=4)
Pattern(match=(6, 4, 2, 10), count=6, length=4)
Pattern(match=(4, 2, 10, 14), count=6, length=4)
Pattern(match=(2, 10, 14, 4), count=7, length=4)
Pattern(match=(10, 14, 4, 2), count=9, length=4)
Pattern(match=(14, 4, 2, 4), count=9, length=4)
Pattern(match=(2, 4, 14, 6), count=6, length=4)
Pattern(match=(4, 14, 6, 10), count=2, length=4)
Pattern(match=(6, 10, 2, 4), count=9, length=4)
Pattern(match=(10, 2, 4, 6), count=9, length=4)
Pattern(match=(2, 4, 6, 8), count=13, length=4)
Pattern(match=(4, 6, 8, 6), count=15, length=4)
Pattern(match=(6, 8, 6, 6), count=14, length=4)
Pattern(match=(8, 6, 6, 4), count=8, length=4)
Pattern(match=(6, 8, 4, 8), count=6, length=4)
Pattern(match=(8, 4, 8, 10), count=2, length=4)
Pattern(match=(4, 8, 10, 2), count=2, length=4)
Pattern(match=(8, 10, 2, 10), count=4, length=4)
Pattern(match=(10, 2, 10, 2), count=12, length=4)
Pattern(match=(10, 2, 6, 4), count=4, length=4)
Pattern(match=(4, 2, 4, 12), count=3, length=4)
Pattern(match=(2, 4, 12, 8), count=3, length=4)
Pattern(match=(4, 12, 8, 4), count=2, length=4)
Pattern(match=(12, 8, 4, 8), count=2, length=4)
Pattern(match=(8, 4, 8, 4), count=4, length=4)
Pattern(match=(4, 8, 4, 6), count=2, length=4)
Pattern(match=(8, 4, 6, 12), count=6, length=4)
Pattern(match=(4, 6, 12, 2), count=10, length=4)
Pattern(match=(6, 12, 2, 18), count=2, length=4)
Pattern(match=(12, 2, 18, 6), count=4, length=4)
Pattern(match=(18, 6, 10, 6), count=2, length=4)
Pattern(match=(6, 10, 6, 6), count=5, length=4)
Pattern(match=(10, 6, 6, 2), count=5, length=4)
Pattern(match=(6, 2, 6, 10), count=8, length=4)
Pattern(match=(2, 6, 10, 6), count=3, length=4)
Pattern(match=(6, 2, 6, 6), count=6, length=4)
Pattern(match=(6, 6, 4, 2), count=6, length=4)
Pattern(match=(6, 4, 2, 12), count=5, length=4)
Pattern(match=(4, 2, 12, 10), count=5, length=4)
Pattern(match=(2, 12, 10, 2), count=3, length=4)
Pattern(match=(12, 10, 2, 4), count=2, length=4)
Pattern(match=(6, 6, 2, 12), count=4, length=4)
Pattern(match=(6, 2, 12, 4), count=10, length=4)
Pattern(match=(2, 12, 4, 6), count=7, length=4)
Pattern(match=(12, 4, 6, 8), count=4, length=4)
Pattern(match=(4, 6, 8, 10), count=7, length=4)
Pattern(match=(6, 8, 10, 8), count=3, length=4)
Pattern(match=(8, 10, 8, 10), count=5, length=4)
Pattern(match=(10, 8, 10, 8), count=3, length=4)
Pattern(match=(8, 10, 8, 6), count=3, length=4)
Pattern(match=(10, 8, 6, 6), count=4, length=4)
Pattern(match=(6, 6, 4, 8), count=3, length=4)
Pattern(match=(6, 4, 8, 6), count=3, length=4)
Pattern(match=(4, 8, 6, 4), count=7, length=4)
Pattern(match=(8, 6, 4, 8), count=3, length=4)
Pattern(match=(6, 4, 8, 4), count=4, length=4)
Pattern(match=(4, 8, 4, 14), count=4, length=4)
Pattern(match=(8, 4, 14, 10), count=3, length=4)
Pattern(match=(4, 14, 10, 12), count=3, length=4)
Pattern(match=(14, 10, 12, 2), count=3, length=4)
Pattern(match=(10, 12, 2, 10), count=5, length=4)
Pattern(match=(12, 2, 10, 2), count=6, length=4)
Pattern(match=(2, 4, 2, 10), count=6, length=4)
Pattern(match=(4, 14, 4, 2), count=4, length=4)
Pattern(match=(4, 2, 4, 20), count=3, length=4)
Pattern(match=(2, 4, 20, 4), count=3, length=4)
Pattern(match=(20, 4, 8, 10), count=3, length=4)
Pattern(match=(4, 8, 10, 8), count=4, length=4)
Pattern(match=(10, 8, 4, 6), count=8, length=4)
Pattern(match=(8, 4, 6, 6), count=3, length=4)
Pattern(match=(4, 6, 6, 14), count=8, length=4)
Pattern(match=(6, 6, 14, 4), count=7, length=4)
Pattern(match=(6, 14, 4, 6), count=4, length=4)
Pattern(match=(14, 4, 6, 6), count=7, length=4)
Pattern(match=(4, 6, 6, 8), count=11, length=4)
Pattern(match=(6, 6, 8, 6), count=15, length=4)
Pattern(match=(6, 8, 6, 12), count=6, length=4)
Pattern(match=(8, 6, 12, 4), count=9, length=4)
Pattern(match=(6, 12, 4, 6), count=6, length=4)
Pattern(match=(12, 4, 6, 2), count=2, length=4)
Pattern(match=(10, 2, 6, 10), count=6, length=4)
Pattern(match=(2, 6, 10, 2), count=10, length=4)
Pattern(match=(6, 10, 2, 10), count=13, length=4)
Pattern(match=(10, 2, 6, 18), count=5, length=4)
Pattern(match=(2, 6, 18, 4), count=7, length=4)
Pattern(match=(6, 18, 4, 2), count=5, length=4)
Pattern(match=(18, 4, 2, 4), count=3, length=4)
Pattern(match=(8, 6, 6, 22), count=3, length=4)
Pattern(match=(6, 6, 22, 2), count=2, length=4)
Pattern(match=(6, 22, 2, 10), count=4, length=4)
Pattern(match=(22, 2, 10, 8), count=2, length=4)
Pattern(match=(2, 10, 8, 10), count=4, length=4)
Pattern(match=(10, 8, 10, 6), count=4, length=4)
Pattern(match=(8, 10, 6, 6), count=7, length=4)
Pattern(match=(10, 6, 6, 8), count=8, length=4)
Pattern(match=(6, 6, 8, 12), count=2, length=4)
Pattern(match=(6, 8, 12, 4), count=4, length=4)
Pattern(match=(8, 12, 4, 6), count=3, length=4)
Pattern(match=(12, 4, 6, 6), count=7, length=4)
Pattern(match=(6, 2, 6, 12), count=2, length=4)
Pattern(match=(2, 6, 12, 10), count=4, length=4)
Pattern(match=(12, 10, 18, 2), count=3, length=4)
Pattern(match=(10, 18, 2, 4), count=2, length=4)
Pattern(match=(18, 2, 4, 6), count=3, length=4)
Pattern(match=(2, 4, 12, 2), count=3, length=4)
Pattern(match=(4, 12, 2, 6), count=3, length=4)
Pattern(match=(6, 6, 8, 18), count=3, length=4)
Pattern(match=(8, 4, 2, 6), count=7, length=4)
Pattern(match=(4, 2, 6, 12), count=2, length=4)
Pattern(match=(6, 12, 10, 2), count=2, length=4)
Pattern(match=(2, 4, 6, 12), count=6, length=4)
Pattern(match=(4, 6, 12, 12), count=3, length=4)
Pattern(match=(6, 12, 12, 8), count=2, length=4)
Pattern(match=(12, 8, 12, 6), count=2, length=4)
Pattern(match=(12, 6, 4, 6), count=10, length=4)
Pattern(match=(8, 4, 14, 4), count=4, length=4)
Pattern(match=(4, 6, 2, 4), count=5, length=4)
Pattern(match=(6, 2, 4, 6), count=5, length=4)
Pattern(match=(6, 10, 20, 6), count=2, length=4)
Pattern(match=(6, 4, 2, 24), count=2, length=4)
Pattern(match=(4, 2, 24, 4), count=4, length=4)
Pattern(match=(2, 24, 4, 2), count=2, length=4)
Pattern(match=(4, 2, 10, 12), count=5, length=4)
Pattern(match=(2, 10, 12, 2), count=8, length=4)
Pattern(match=(12, 2, 10, 8), count=3, length=4)
Pattern(match=(2, 10, 8, 6), count=6, length=4)
Pattern(match=(6, 6, 6, 18), count=2, length=4)
Pattern(match=(6, 6, 18, 6), count=2, length=4)
Pattern(match=(6, 18, 6, 4), count=2, length=4)
Pattern(match=(18, 6, 4, 2), count=2, length=4)
Pattern(match=(2, 12, 10, 12), count=2, length=4)
Pattern(match=(12, 10, 12, 8), count=2, length=4)
Pattern(match=(8, 16, 14, 6), count=3, length=4)
Pattern(match=(16, 14, 6, 4), count=2, length=4)
Pattern(match=(14, 6, 4, 2), count=7, length=4)
Pattern(match=(2, 10, 12, 6), count=3, length=4)
Pattern(match=(10, 12, 6, 6), count=2, length=4)
Pattern(match=(6, 6, 18, 2), count=2, length=4)
Pattern(match=(6, 18, 2, 16), count=2, length=4)
Pattern(match=(2, 16, 2, 22), count=2, length=4)
Pattern(match=(16, 2, 22, 6), count=2, length=4)
Pattern(match=(2, 22, 6, 8), count=3, length=4)
Pattern(match=(22, 6, 8, 6), count=2, length=4)
Pattern(match=(6, 8, 6, 4), count=11, length=4)
Pattern(match=(8, 6, 4, 2), count=7, length=4)
Pattern(match=(4, 2, 4, 8), count=9, length=4)
Pattern(match=(2, 4, 8, 6), count=8, length=4)
Pattern(match=(4, 8, 6, 10), count=4, length=4)
Pattern(match=(8, 6, 10, 2), count=5, length=4)
Pattern(match=(10, 2, 10, 14), count=2, length=4)
Pattern(match=(2, 10, 14, 10), count=2, length=4)
Pattern(match=(10, 14, 10, 6), count=3, length=4)
Pattern(match=(14, 10, 6, 12), count=3, length=4)
Pattern(match=(10, 6, 12, 2), count=5, length=4)
Pattern(match=(6, 12, 2, 4), count=3, length=4)
Pattern(match=(12, 2, 4, 2), count=4, length=4)
Pattern(match=(10, 12, 2, 16), count=4, length=4)
Pattern(match=(12, 2, 16, 2), count=6, length=4)
Pattern(match=(2, 16, 2, 6), count=4, length=4)
Pattern(match=(16, 2, 6, 4), count=5, length=4)
Pattern(match=(4, 2, 10, 8), count=2, length=4)
Pattern(match=(2, 10, 8, 18), count=2, length=4)
Pattern(match=(24, 4, 6, 8), count=2, length=4)
Pattern(match=(4, 6, 8, 16), count=4, length=4)
Pattern(match=(8, 16, 2, 4), count=2, length=4)
Pattern(match=(16, 2, 4, 8), count=3, length=4)
Pattern(match=(2, 4, 8, 16), count=5, length=4)
Pattern(match=(4, 8, 16, 2), count=3, length=4)
Pattern(match=(4, 8, 6, 6), count=4, length=4)
Pattern(match=(6, 6, 4, 12), count=5, length=4)
Pattern(match=(6, 4, 12, 2), count=3, length=4)
Pattern(match=(2, 22, 6, 2), count=3, length=4)
Pattern(match=(22, 6, 2, 6), count=3, length=4)
Pattern(match=(6, 4, 6, 14), count=10, length=4)
Pattern(match=(4, 6, 14, 6), count=5, length=4)
Pattern(match=(6, 14, 6, 4), count=4, length=4)
Pattern(match=(6, 4, 6, 12), count=8, length=4)
Pattern(match=(4, 6, 12, 6), count=6, length=4)
Pattern(match=(6, 12, 6, 6), count=5, length=4)
Pattern(match=(12, 6, 6, 14), count=3, length=4)
Pattern(match=(4, 6, 12, 8), count=4, length=4)
Pattern(match=(6, 12, 8, 6), count=3, length=4)
Pattern(match=(12, 8, 6, 4), count=4, length=4)
Pattern(match=(8, 6, 4, 26), count=2, length=4)
Pattern(match=(6, 4, 26, 18), count=2, length=4)
Pattern(match=(18, 10, 8, 4), count=2, length=4)
Pattern(match=(8, 4, 6, 2), count=5, length=4)
Pattern(match=(6, 2, 6, 22), count=3, length=4)
Pattern(match=(2, 6, 22, 12), count=3, length=4)
Pattern(match=(6, 22, 12, 2), count=2, length=4)
Pattern(match=(2, 16, 8, 4), count=3, length=4)
Pattern(match=(4, 12, 14, 10), count=2, length=4)
Pattern(match=(12, 14, 10, 2), count=4, length=4)
Pattern(match=(14, 10, 2, 4), count=4, length=4)
Pattern(match=(4, 2, 6, 10), count=5, length=4)
Pattern(match=(10, 2, 10, 8), count=6, length=4)
Pattern(match=(2, 10, 8, 4), count=9, length=4)
Pattern(match=(10, 8, 4, 14), count=2, length=4)
Pattern(match=(10, 12, 2, 6), count=7, length=4)
Pattern(match=(12, 2, 6, 4), count=8, length=4)
Pattern(match=(6, 4, 2, 16), count=5, length=4)
Pattern(match=(2, 16, 14, 4), count=2, length=4)
Pattern(match=(16, 14, 4, 6), count=3, length=4)
Pattern(match=(14, 4, 6, 8), count=2, length=4)
Pattern(match=(6, 4, 18, 8), count=3, length=4)
Pattern(match=(4, 18, 8, 10), count=4, length=4)
Pattern(match=(6, 6, 8, 10), count=4, length=4)
Pattern(match=(6, 8, 10, 12), count=4, length=4)
Pattern(match=(8, 10, 12, 14), count=4, length=4)
Pattern(match=(6, 2, 28, 2), count=2, length=4)
Pattern(match=(28, 2, 10, 8), count=2, length=4)
Pattern(match=(4, 14, 4, 8), count=2, length=4)
Pattern(match=(14, 4, 8, 12), count=3, length=4)
Pattern(match=(4, 8, 12, 6), count=2, length=4)
Pattern(match=(12, 6, 12, 4), count=2, length=4)
Pattern(match=(12, 4, 6, 20), count=2, length=4)
Pattern(match=(26, 4, 2, 12), count=4, length=4)
Pattern(match=(4, 2, 12, 6), count=7, length=4)
Pattern(match=(2, 12, 6, 4), count=16, length=4)
Pattern(match=(12, 6, 4, 12), count=3, length=4)
Pattern(match=(6, 4, 12, 6), count=4, length=4)
Pattern(match=(4, 12, 6, 8), count=5, length=4)
Pattern(match=(12, 6, 8, 4), count=5, length=4)
Pattern(match=(8, 4, 8, 22), count=3, length=4)
Pattern(match=(4, 8, 22, 2), count=3, length=4)
Pattern(match=(8, 22, 2, 4), count=2, length=4)
Pattern(match=(22, 2, 4, 2), count=3, length=4)
Pattern(match=(4, 2, 12, 28), count=2, length=4)
Pattern(match=(12, 28, 2, 6), count=2, length=4)
Pattern(match=(2, 6, 6, 6), count=5, length=4)
Pattern(match=(6, 6, 6, 4), count=4, length=4)
Pattern(match=(6, 4, 6, 2), count=9, length=4)
Pattern(match=(4, 6, 2, 12), count=11, length=4)
Pattern(match=(2, 12, 4, 12), count=2, length=4)
Pattern(match=(12, 4, 12, 2), count=2, length=4)
Pattern(match=(4, 12, 2, 10), count=5, length=4)
Pattern(match=(2, 10, 2, 16), count=4, length=4)
Pattern(match=(10, 2, 16, 2), count=3, length=4)
Pattern(match=(2, 16, 6, 20), count=4, length=4)
Pattern(match=(16, 6, 20, 16), count=2, length=4)
Pattern(match=(16, 8, 4, 2), count=5, length=4)
Pattern(match=(2, 4, 2, 22), count=3, length=4)
Pattern(match=(4, 2, 22, 8), count=3, length=4)
Pattern(match=(2, 22, 8, 12), count=2, length=4)
Pattern(match=(22, 8, 12, 6), count=3, length=4)
Pattern(match=(8, 12, 6, 10), count=3, length=4)
Pattern(match=(12, 6, 10, 2), count=9, length=4)
Pattern(match=(6, 10, 2, 12), count=3, length=4)
Pattern(match=(10, 2, 12, 10), count=3, length=4)
Pattern(match=(12, 10, 2, 10), count=2, length=4)
Pattern(match=(2, 10, 14, 6), count=4, length=4)
Pattern(match=(10, 14, 6, 4), count=4, length=4)
Pattern(match=(14, 6, 4, 6), count=4, length=4)
Pattern(match=(8, 6, 6, 16), count=3, length=4)
Pattern(match=(6, 6, 16, 12), count=4, length=4)
Pattern(match=(6, 16, 12, 2), count=2, length=4)
Pattern(match=(12, 2, 4, 14), count=5, length=4)
Pattern(match=(4, 14, 6, 4), count=6, length=4)
Pattern(match=(14, 6, 4, 8), count=5, length=4)
Pattern(match=(6, 4, 8, 10), count=5, length=4)
Pattern(match=(6, 22, 6, 2), count=5, length=4)
Pattern(match=(22, 6, 2, 10), count=6, length=4)
Pattern(match=(10, 14, 4, 6), count=3, length=4)
Pattern(match=(4, 6, 18, 2), count=3, length=4)
Pattern(match=(6, 18, 2, 10), count=3, length=4)
Pattern(match=(18, 2, 10, 14), count=3, length=4)
Pattern(match=(14, 4, 2, 10), count=3, length=4)
Pattern(match=(14, 4, 8, 18), count=2, length=4)
Pattern(match=(4, 8, 18, 4), count=2, length=4)
Pattern(match=(8, 18, 4, 6), count=3, length=4)
Pattern(match=(18, 4, 6, 2), count=6, length=4)
Pattern(match=(22, 12, 2, 4), count=2, length=4)
Pattern(match=(12, 2, 4, 6), count=5, length=4)
Pattern(match=(2, 6, 22, 2), count=2, length=4)
Pattern(match=(6, 22, 2, 6), count=2, length=4)
